Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Python311, async_tree_cpu_io_mixed_tg, -1,1209.031982421875000000, 1074.554931640625000000,  ,  , 64982, 62.5, 97092
Python311, async_tree_cpu_io_mixed_tg, -1,1203.593750000000000000, 1068.747070312500000000,  ,  , 65196, 67.2, 97116
Python311, async_tree_cpu_io_mixed_tg, -1,1208.851257324218750000, 1074.152648925781250000,  ,  , 65237, 66.8, 97128
Python311, async_tree_cpu_io_mixed_tg, -1,1211.942321777343750000, 1077.888671875000000000,  ,  , 64988, 67.0, 97072
Python311, async_tree_cpu_io_mixed_tg, -1,1208.735839843750000000, 1074.218566894531250000,  ,  , 65060, 62.0, 97028
Python311, async_tree_cpu_io_mixed_tg, -1,1211.007873535156250000, 1076.433471679687500000,  ,  , 65178, 66.8, 97104
Python311, async_tree_cpu_io_mixed_tg, -1,1209.920776367187500000, 1074.854187011718750000,  ,  , 65232, 62.8, 97144
Python311, async_tree_cpu_io_mixed_tg, -1,1205.872619628906250000, 1071.001037597656250000,  ,  , 65263, 62.0, 96964
Python38, async_tree_io, -1,2657.716918945312500000, 2339.924316406250000000,  ,  , 149992, 67.5, 208108
Python38, async_tree_io, -1,2656.251098632812500000, 2339.572814941406250000,  ,  , 149869, 62.5, 208364
Python38, async_tree_io, -1,2674.001098632812500000, 2354.524108886718750000,  ,  , 150448, 73.0, 208404
Python38, async_tree_io, -1,2654.307800292968750000, 2335.738037109375000000,  ,  , 150038, 61.8, 208348
Python38, async_tree_io, -1,2656.530151367187500000, 2339.060058593750000000,  ,  , 149869, 63.0, 208320
Python38, async_tree_io, -1,2661.827209472656250000, 2341.032775878906250000,  ,  , 150483, 67.8, 208248
Python38, async_tree_io, -1,2658.864685058593750000, 2340.163330078125000000,  ,  , 149991, 67.8, 208272
Python38, async_tree_io, -1,2652.518127441406250000, 2333.152221679687500000,  ,  , 150093, 63.2, 208300
Python38, async_tree_io, -1,2658.874572753906250000, 2342.035583496093750000,  ,  , 149972, 62.5, 208356
Python38, async_tree_io, -1,2661.486389160156250000, 2342.594116210937500000,  ,  , 150478, 68.0, 208280
Python310, async_tree_io, -1,2550.581054687500000000, 2238.916870117187500000,  ,  , 145258, 61.0, 205632
Python310, async_tree_io, -1,2546.621398925781250000, 2235.874877929687500000,  ,  , 144981, 61.2, 205224
Python310, async_tree_io, -1,2543.780151367187500000, 2235.065795898437500000,  ,  , 144724, 60.5, 206836
Python310, async_tree_io, -1,2548.284545898437500000, 2239.710632324218750000,  ,  , 145099, 62.0, 205236
Python310, async_tree_io, -1,2550.570251464843750000, 2240.146301269531250000,  ,  , 145275, 60.8, 205620
Python310, async_tree_io, -1,2541.161315917968750000, 2230.935241699218750000,  ,  , 144855, 61.8, 205552
Python310, async_tree_io, -1,2558.300170898437500000, 2247.410034179687500000,  ,  , 145184, 66.8, 207148
Python310, async_tree_io, -1,2557.401794433593750000, 2247.292785644531250000,  ,  , 145108, 62.8, 206892
Python310, async_tree_io, -1,2554.269348144531250000, 2245.367492675781250000,  ,  , 144917, 67.0, 205136
Python310, async_tree_io, -1,2557.048339843750000000, 2247.852844238281250000,  ,  , 144955, 62.0, 206812
Python311, async_tree_io, -1,1838.957275390625000000, 1619.554382324218750000,  ,  , 102673, 62.5, 144420
Python311, async_tree_io, -1,1839.696960449218750000, 1617.448669433593750000,  ,  , 103036, 62.2, 144612
Python311, async_tree_io, -1,1843.992736816406250000, 1622.855163574218750000,  ,  , 102993, 62.2, 144360
Python311, async_tree_io, -1,1838.489868164062500000, 1619.247009277343750000,  ,  , 102594, 62.8, 144096
Python311, async_tree_io, -1,1844.956176757812500000, 1622.837402343750000000,  ,  , 103212, 67.0, 144328
Python311, async_tree_io, -1,1835.338439941406250000, 1616.080627441406250000,  ,  , 102580, 62.8, 144556
Python311, async_tree_io, -1,1837.566223144531250000, 1615.911682128906250000,  ,  , 102963, 62.5, 144548
Python311, async_tree_io, -1,1904.623229980468750000, 1680.215637207031250000,  ,  , 103925, 73.2, 144516
Python311, async_tree_io, -1,1840.336181640625000000, 1620.613586425781250000,  ,  , 102802, 62.8, 144416
Python311, async_tree_io, -1,1838.871643066406250000, 1619.482116699218750000,  ,  , 102647, 62.2, 144372
Python311, async_tree_io_tg, -1,1817.926757812500000000, 1594.863403320312500000,  ,  , 102074, 62.2, 147868
Python311, async_tree_io_tg, -1,1810.515808105468750000, 1588.464599609375000000,  ,  , 102038, 60.5, 147876
Python311, async_tree_io_tg, -1,1805.857666015625000000, 1583.637390136718750000,  ,  , 101928, 62.5, 147968
Python311, async_tree_io_tg, -1,1806.819396972656250000, 1583.946594238281250000,  ,  , 102059, 62.8, 147940
Python311, async_tree_io_tg, -1,1805.797058105468750000, 1585.216735839843750000,  ,  , 101719, 61.8, 147760
Python311, async_tree_io_tg, -1,1808.138427734375000000, 1585.489074707031250000,  ,  , 102065, 61.8, 147880
Python311, async_tree_io_tg, -1,1804.704345703125000000, 1582.583496093750000000,  ,  , 101897, 61.5, 147788
Python311, async_tree_io_tg, -1,1811.315490722656250000, 1587.865173339843750000,  ,  , 102239, 61.8, 147856
Python311, async_tree_io_tg, -1,1809.646972656250000000, 1588.145141601562500000,  ,  , 101822, 60.8, 147856
Python311, async_tree_io_tg, -1,1812.193054199218750000, 1589.626647949218750000,  ,  , 102143, 62.8, 147840
Python38, async_tree_memoization, -1,1386.362243652343750000, 1229.682861328125000000,  ,  , 75930, 62.8, 103552
Python38, async_tree_memoization, -1,1386.926757812500000000, 1228.570434570312500000,  ,  , 76030, 68.0, 103548
Python38, async_tree_memoization, -1,1385.460205078125000000, 1227.674011230468750000,  ,  , 75995, 62.5, 103328
Python38, async_tree_memoization, -1,1382.886047363281250000, 1226.546508789062500000,  ,  , 75644, 62.5, 103444
Python38, async_tree_memoization, -1,1384.617492675781250000, 1228.018371582031250000,  ,  , 75799, 63.5, 103544
Python38, async_tree_memoization, -1,1383.480224609375000000, 1225.410888671875000000,  ,  , 76004, 63.0, 103492
Python38, async_tree_memoization, -1,1380.281127929687500000, 1224.107116699218750000,  ,  , 75608, 63.5, 103488
Python38, async_tree_memoization, -1,1380.470458984375000000, 1222.772338867187500000,  ,  , 75786, 62.8, 103544
Python38, async_tree_memoization, -1,1383.522277832031250000, 1225.600646972656250000,  ,  , 75932, 62.5, 103372
Python38, async_tree_memoization, -1,1383.992980957031250000, 1226.796630859375000000,  ,  , 75838, 63.0, 103516
Python310, async_tree_memoization, -1,-260790.639953613281250000, 1196.831298828125000000,  ,  , 74833, 62.0, 110336
Python310, async_tree_memoization, -1,1356.163024902343750000, 1199.796875000000000000,  ,  , 74820, 60.2, 110352
Python310, async_tree_memoization, -1,1360.665832519531250000, 1204.644714355468750000,  ,  , 74887, 61.5, 111700
Python310, async_tree_memoization, -1,1356.664916992187500000, 1200.541992187500000000,  ,  , 74795, 60.8, 111800
Python310, async_tree_memoization, -1,1361.518310546875000000, 1204.252380371093750000,  ,  , 75136, 60.2, 110444
Python310, async_tree_memoization, -1,1352.217346191406250000, 1197.121948242187500000,  ,  , 74563, 60.0, 110344
Python310, async_tree_memoization, -1,1353.890991210937500000, 1197.363403320312500000,  ,  , 74773, 62.2, 111648
Python310, async_tree_memoization, -1,1355.113830566406250000, 1199.329284667968750000,  ,  , 74594, 66.5, 111624
Python310, async_tree_memoization, -1,1356.942687988281250000, 1200.958801269531250000,  ,  , 74872, 60.2, 111608
Python310, async_tree_memoization, -1,1354.623474121093750000, 1199.057617187500000000,  ,  , 74709, 62.5, 110328
Python311, async_tree_memoization, -1,1027.417968750000000000, 909.325134277343750000,  ,  , 56215, 60.8, 95136
Python311, async_tree_memoization, -1,1023.732177734375000000, 906.489318847656250000,  ,  , 56000, 62.0, 94928
Python311, async_tree_memoization, -1,1029.925170898437500000, 911.814147949218750000,  ,  , 56107, 63.0, 94992
Python311, async_tree_memoization, -1,1029.737792968750000000, 911.845275878906250000,  ,  , 56069, 67.5, 95164
Python311, async_tree_memoization, -1,1026.205261230468750000, 908.221008300781250000,  ,  , 56045, 62.5, 95152
Python311, async_tree_memoization, -1,1030.194641113281250000, 911.514709472656250000,  ,  , 56298, 67.5, 95108
Python311, async_tree_memoization, -1,1025.105834960937500000, 906.932067871093750000,  ,  , 56115, 61.5, 95140
Python311, async_tree_memoization, -1,1023.375610351562500000, 905.010131835937500000,  ,  , 56074, 63.2, 95140
Python311, async_tree_memoization, -1,1021.007263183593750000, 903.458618164062500000,  ,  , 55865, 61.5, 95100
Python311, async_tree_memoization, -1,1027.367736816406250000, 910.364868164062500000,  ,  , 55887, 61.8, 95140
Python311, async_tree_memoization_tg, -1,978.370605468750000000, 862.805541992187500000,  ,  , 53816, 66.8, 99128
Python311, async_tree_memoization_tg, -1,976.366088867187500000, 861.491821289062500000,  ,  , 53848, 61.5, 99000
Python311, async_tree_memoization_tg, -1,977.489501953125000000, 862.734802246093750000,  ,  , 53632, 67.0, 99000
Python311, async_tree_memoization_tg, -1,973.251647949218750000, 858.941589355468750000,  ,  , 53524, 61.8, 99088
Python311, async_tree_memoization_tg, -1,976.364074707031250000, 861.934020996093750000,  ,  , 53657, 62.2, 99160
Python311, async_tree_memoization_tg, -1,978.893859863281250000, 863.294921875000000000,  ,  , 53800, 67.5, 99120
Python311, async_tree_memoization_tg, -1,976.194396972656250000, 861.831176757812500000,  ,  , 53577, 67.2, 99268
Python311, async_tree_memoization_tg, -1,972.401794433593750000, 858.408508300781250000,  ,  , 53513, 62.2, 99212
Python311, async_tree_memoization_tg, -1,975.504394531250000000, 861.296875000000000000,  ,  , 53600, 61.8, 99120
Python311, async_tree_memoization_tg, -1,980.643615722656250000, 865.543151855468750000,  ,  , 53680, 61.8, 99000
Python311, async_tree_tg, -1,785.945556640625000000, -261448.621765136718750000,  ,  , 42661, 66.2, 93460
Python311, async_tree_tg, -1,790.357299804687500000, 699.002075195312500000,  ,  , 42867, 62.5, 92968
Python311, async_tree_tg, -1,789.811889648437500000, 698.635925292968750000,  ,  , 42854, 61.5, 93460
Python311, async_tree_tg, -1,786.470825195312500000, 695.322204589843750000,  ,  , 42782, 62.0, 93624
Python311, async_tree_tg, -1,789.927185058593750000, 698.518859863281250000,  ,  , 42957, 62.8, 93604
Python311, async_tree_tg, -1,790.073242187500000000, 698.216796875000000000,  ,  , 43042, 66.8, 93656
Python311, async_tree_tg, -1,789.911315917968750000, 698.892517089843750000,  ,  , 42845, 67.2, 93784
Python311, async_tree_tg, -1,789.442260742187500000, 698.444458007812500000,  ,  , 42819, 62.2, 93660
Python311, async_tree_tg, -1,787.743408203125000000, 696.645263671875000000,  ,  , 42813, 63.0, 93060
Python311, async_tree_tg, -1,788.465637207031250000, 696.773498535156250000,  ,  , 42967, 62.0, 92848
Python38, asyncio_tcp, -1,1374.750000000000000000, 1206.958557128906250000,  ,  , 69188, 63.8, 62680
Python38, asyncio_tcp, -1,1376.594299316406250000, 1208.877929687500000000,  ,  , 68834, 64.2, 62880
Python38, asyncio_tcp, -1,1383.243103027343750000, 1214.749389648437500000,  ,  , 69061, 64.8, 62888
Python38, asyncio_tcp, -1,1375.333007812500000000, 1207.845764160156250000,  ,  , 68757, 63.2, 62788
Python38, asyncio_tcp, -1,1377.789184570312500000, 1209.862670898437500000,  ,  , 69186, 64.8, 62864
Python38, asyncio_tcp, -1,1378.038757324218750000, 1210.142395019531250000,  ,  , 68838, 64.0, 62772
Python38, asyncio_tcp, -1,1608.629516601562500000, 1433.214355468750000000,  ,  , 71218, 64.0, 63080
Python38, asyncio_tcp, -1,1372.712951660156250000, 1205.608398437500000000,  ,  , 68833, 65.5, 62888
Python38, asyncio_tcp, -1,1381.996398925781250000, 1213.777160644531250000,  ,  , 68831, 64.8, 62736
Python38, asyncio_tcp, -1,1384.452392578125000000, 1216.232360839843750000,  ,  , 69087, 64.5, 62880
Python310, asyncio_tcp, -1,1367.925964355468750000, 1200.356323242187500000,  ,  , 68332, 64.5, 63916
Python310, asyncio_tcp, -1,1370.825988769531250000, 1203.457092285156250000,  ,  , 68584, 65.2, 63876
Python310, asyncio_tcp, -1,1359.680786132812500000, 1194.020690917968750000,  ,  , 68055, 64.2, 63912
Python310, asyncio_tcp, -1,1371.952026367187500000, 1204.746704101562500000,  ,  , 68216, 63.0, 63916
Python310, asyncio_tcp, -1,1366.390075683593750000, 1199.406066894531250000,  ,  , 68163, 65.2, 64076
Python310, asyncio_tcp, -1,1360.848754882812500000, 1194.401794433593750000,  ,  , 68176, 63.5, 63968
Python310, asyncio_tcp, -1,1366.749694824218750000, 1199.623718261718750000,  ,  , 68251, 65.2, 63908
Python310, asyncio_tcp, -1,1370.618774414062500000, 1203.288269042968750000,  ,  , 68245, 63.5, 64016
Python310, asyncio_tcp, -1,1365.487365722656250000, 1198.354492187500000000,  ,  , 68293, 62.0, 64028
Python310, asyncio_tcp, -1,1374.313598632812500000, 1206.774841308593750000,  ,  , 68278, 61.8, 63924
Python311, asyncio_tcp, -1,1293.701599121093750000, 1133.541137695312500000,  ,  , 64743, 61.0, 65972
Python311, asyncio_tcp, -1,1301.204040527343750000, 1141.400085449218750000,  ,  , 64846, 65.0, 65500
Python311, asyncio_tcp, -1,1297.653015136718750000, 1137.906860351562500000,  ,  , 64767, 65.0, 66244
Python311, asyncio_tcp, -1,1295.482543945312500000, 1135.907958984375000000,  ,  , 64678, 62.5, 65728
Python311, asyncio_tcp, -1,1288.300537109375000000, 1129.321472167968750000,  ,  , 64312, 64.8, 65496
Python311, asyncio_tcp, -1,1296.121398925781250000, 1136.043945312500000000,  ,  , 64979, 61.2, 66388
Python311, asyncio_tcp, -1,1291.612182617187500000, 1132.204772949218750000,  ,  , 64624, 65.2, 65592
Python311, asyncio_tcp, -1,1290.399536132812500000, 1130.927978515625000000,  ,  , 64702, 65.2, 65600
Python311, asyncio_tcp, -1,1296.339477539062500000, 1136.531188964843750000,  ,  , 64776, 61.5, 66096
Python311, asyncio_tcp, -1,1295.030151367187500000, 1135.199890136718750000,  ,  , 64780, 62.5, 65688
Python38, asyncio_tcp_ssl, -1,3467.490661621093750000, 3081.528564453125000000,  ,  , 170482, 64.8, 80164
Python38, asyncio_tcp_ssl, -1,3449.017944335937500000, 3064.022949218750000000,  ,  , 170197, 65.0, 80140
Python38, asyncio_tcp_ssl, -1,3476.711364746093750000, 3088.289794921875000000,  ,  , 171102, 64.8, 80196
Python38, asyncio_tcp_ssl, -1,3490.256591796875000000, 3101.604003906250000000,  ,  , 171034, 69.8, 80192
Python38, asyncio_tcp_ssl, -1,3465.840087890625000000, 3079.441772460937500000,  ,  , 170344, 64.2, 83784
Python38, asyncio_tcp_ssl, -1,3490.618347167968750000, 3100.651550292968750000,  ,  , 171563, 63.5, 90732
Python38, asyncio_tcp_ssl, -1,3447.031921386718750000, 3063.409423828125000000,  ,  , 169863, 64.0, 80336
